ox,oy,dx,dy
-1.7068080000000017,53.78410100000001,-1.7756318516086786,53.82239994417003
-1.7068080000000017,53.78410100000001,-1.7267179710297964,53.8225504806552
-1.7068080000000017,53.78410100000001,-1.7126518889292506,53.81804172944821
-1.7068080000000017,53.78410100000001,-1.7894351781960156,53.814263761745
-1.7068080000000017,53.78410100000001,-1.8117461626462208,53.81409398529219
-1.7068080000000017,53.78410100000001,-1.8968366501179263,53.8101433660903
-1.7068080000000017,53.78410100000001,-1.726431719742763,53.812815879338615
-1.7068080000000017,53.78410100000001,-1.7877375540624179,53.80757372240452
-1.7068080000000017,53.78410100000001,-1.7710937386948769,53.807749967588826
-1.7068080000000017,53.78410100000001,-1.7361049743437502,53.80566507134281
-1.7068080000000017,53.78410100000001,-1.8257111064263354,53.80492027243873
-1.7068080000000017,53.78410100000001,-1.7893731369286843,53.802363577056234
-1.7068080000000017,53.78410100000001,-1.714953811715136,53.80105994876541
-1.7068080000000017,53.78410100000001,-1.7469160892978974,53.79809345126244
-1.7068080000000017,53.78410100000001,-1.8082971685660627,53.79774840797767
-1.7068080000000017,53.78410100000001,-1.778426322620556,53.79941386806049
-1.7068080000000017,53.78410100000001,-1.723491571453069,53.795651125324504
-1.7068080000000017,53.78410100000001,-1.847652723843118,53.79219622969749
-1.7068080000000017,53.78410100000001,-1.7749198961815482,53.78789379338732
-1.7068080000000017,53.78410100000001,-1.7388482559320166,53.78438752375153
-1.7068080000000017,53.78410100000001,-1.7168379726511827,53.784984886940975
-1.7068080000000017,53.78410100000001,-1.757852509473998,53.781227552819715
-1.7068080000000017,53.78410100000001,-1.8009560997604903,53.78021904851175
-1.7068080000000017,53.78410100000001,-1.7865527573897797,53.77761482533911
-1.7068080000000017,53.78410100000001,-1.7674337799751805,53.777489507239444
-1.7068080000000017,53.78410100000001,-1.7091486887462553,53.775376357969115
-1.7068080000000017,53.78410100000001,-1.7495020789213966,53.774208841730605
-1.7068080000000017,53.78410100000001,-1.778289904952351,53.77048144433127
-1.7068080000000017,53.78410100000001,-1.7975265499759627,53.770722080621965
-1.7068080000000017,53.78410100000001,-1.7659416703828184,53.76746506011852
-1.7068080000000017,53.78410100000001,-1.7243493683921305,53.76661294482112
-1.7068080000000017,53.78410100000001,-1.7907832158229484,53.759933978845005
-1.7068080000000017,53.78410100000001,-1.7596260466476974,53.7577005911121
-1.7068080000000017,53.78410100000001,-1.7672922684989485,53.73995535785883
-1.7068080000000017,53.78410100000001,-1.9752572373587969,53.73099252822753
-1.7068080000000017,53.78410100000001,-1.8619242272474594,53.731005549580466
-1.7068080000000017,53.78410100000001,-1.8913742614360842,53.725517188811196
-1.7068080000000017,53.78410100000001,-1.8083985052131928,53.72531450427745
-1.7068080000000017,53.78410100000001,-1.8757228248686262,53.72405491301595
-1.7068080000000017,53.78410100000001,-1.7791809039335924,53.71908968143263
-1.7068080000000017,53.78410100000001,-1.8749493391985042,53.71396951121669
-1.7068080000000017,53.78410100000001,-1.846526202518759,53.709523360842
-1.7068080000000017,53.78410100000001,-1.7873963143039804,53.70955918416044
-1.7068080000000017,53.78410100000001,-1.7824315457054694,53.69393793277068
-1.7068080000000017,53.78410100000001,-1.8393403586127994,53.682783236084596
-1.7068080000000017,53.78410100000001,-1.869482006408531,53.683601708169945
-1.7068080000000017,53.78410100000001,-1.6910869027941298,53.75125265689683
-1.7068080000000017,53.78410100000001,-1.6560999302195814,53.734673358163995
-1.7068080000000017,53.78410100000001,-1.743178380963652,53.73128694880799
-1.7068080000000017,53.78410100000001,-1.7184274447222716,53.7242118326301
-1.7068080000000017,53.78410100000001,-1.6519126303690497,53.72223945142407
-1.7068080000000017,53.78410100000001,-1.6198381470527408,53.7146636732456
-1.7068080000000017,53.78410100000001,-1.7265401691850544,53.71410097493953
-1.7068080000000017,53.78410100000001,-1.6887121156933222,53.713370733225425
-1.7068080000000017,53.78410100000001,-1.641195011555475,53.711961051690594
-1.7068080000000017,53.78410100000001,-1.6686255565178312,53.71094386059353
-1.7068080000000017,53.78410100000001,-1.6338412767651158,53.70562003210462
-1.7068080000000017,53.78410100000001,-1.6117428235863867,53.70194657616674
-1.7068080000000017,53.78410100000001,-1.654729364498233,53.698419546272746
-1.7068080000000017,53.78410100000001,-1.6381785620128435,53.696222513783226
-1.7068080000000017,53.78410100000001,-1.6086497966678834,53.6892004557473
-1.7068080000000017,53.78410100000001,-1.631001903111741,53.67690327351202
-1.7068080000000017,53.78410100000001,-1.7591577524901278,53.67210620655761
-1.7068080000000017,53.78410100000001,-1.6254729800216416,53.66191205922254
-1.7068080000000017,53.78410100000001,-1.7744799085727623,53.66280620928197
-1.7068080000000017,53.78410100000001,-1.8011212268549337,53.651600011359506
-1.7068080000000017,53.78410100000001,-1.774205223037084,53.63769276537382
-1.7068080000000017,53.78410100000001,-1.7982707531008524,53.63700748253202
-1.7068080000000017,53.78410100000001,-1.747089562497828,53.634888328971826
-1.7068080000000017,53.78410100000001,-1.7003041750976713,53.91369666378481
-1.7068080000000017,53.78410100000001,-1.6942467769107097,53.90304876952851
-1.7068080000000017,53.78410100000001,-1.6191352016608986,53.88653021596468
-1.7068080000000017,53.78410100000001,-1.7231080602178315,53.876855865975855
-1.7068080000000017,53.78410100000001,-1.7106297764089529,53.87112819391652
-1.7068080000000017,53.78410100000001,-1.6925670039751601,53.86640971119477
-1.7068080000000017,53.78410100000001,-1.6802813991680428,53.86627881938005
-1.7068080000000017,53.78410100000001,-1.5539819327397337,53.85859695935588
-1.7068080000000017,53.78410100000001,-1.6199075342087457,53.858364800860386
-1.7068080000000017,53.78410100000001,-1.684647173139743,53.85598127390241
-1.7068080000000017,53.78410100000001,-1.5250436363840483,53.85370467759273
-1.7068080000000017,53.78410100000001,-1.5868105466648028,53.852045173831705
-1.7068080000000017,53.78410100000001,-1.62057279456658,53.85033181848852
-1.7068080000000017,53.78410100000001,-1.5508616931956505,53.8489773540254
-1.7068080000000017,53.78410100000001,-1.605999580691669,53.84662696544476
-1.7068080000000017,53.78410100000001,-1.6420108618619143,53.844357661201705
-1.7068080000000017,53.78410100000001,-1.4444811090292593,53.840407974061094
-1.7068080000000017,53.78410100000001,-1.5314153735034735,53.841254471339106
-1.7068080000000017,53.78410100000001,-1.5176342551458335,53.84098427346176
-1.7068080000000017,53.78410100000001,-1.5467928101828292,53.838661937788785
-1.7068080000000017,53.78410100000001,-1.6479203936356686,53.83385926420781
-1.7068080000000017,53.78410100000001,-1.6287135737395428,53.83725299896287
-1.7068080000000017,53.78410100000001,-1.4580645891242783,53.834735570355626
-1.7068080000000017,53.78410100000001,-1.563983060411029,53.83249689380536
-1.7068080000000017,53.78410100000001,-1.5167394954713045,53.82889171065591
-1.7068080000000017,53.78410100000001,-1.6119065758890514,53.82900310032216
-1.7068080000000017,53.78410100000001,-1.535629046582966,53.828489786808326
-1.7068080000000017,53.78410100000001,-1.466947880266253,53.82558937721796
-1.7068080000000017,53.78410100000001,-1.5009778223965966,53.823011988846986
-1.7068080000000017,53.78410100000001,-1.5508045777556332,53.82443999367881
-1.7068080000000017,53.78410100000001,-1.6818683031660804,53.82350090349697
-1.7068080000000017,53.78410100000001,-1.5307218223913706,53.817568179915114
-1.7068080000000017,53.78410100000001,-1.5825621893705661,53.819000050013955
-1.7068080000000017,53.78410100000001,-1.595524461547236,53.816779441855346
-1.7068080000000017,53.78410100000001,-1.6205091207809912,53.81681600123649
-1.7068080000000017,53.78410100000001,-1.5018723257839226,53.815438666325335
-1.7068080000000017,53.78410100000001,-1.5193194579324456,53.81581532298154
-1.7068080000000017,53.78410100000001,-1.4660534079237622,53.81346036057874
-1.7068080000000017,53.78410100000001,-1.639862368373962,53.81491592480923
-1.7068080000000017,53.78410100000001,-1.6557516180558405,53.814629835872424
-1.7068080000000017,53.78410100000001,-1.5714318390775976,53.811231130422236
-1.7068080000000017,53.78410100000001,-1.5464685593580167,53.8095305199646
-1.7068080000000017,53.78410100000001,-1.5817545353841027,53.81009010877704
-1.7068080000000017,53.78410100000001,-1.4437620098390715,53.80860456705195
-1.7068080000000017,53.78410100000001,-1.6339298108835676,53.8089839442774
-1.7068080000000017,53.78410100000001,-1.6157349466546305,53.8090352204192
-1.7068080000000017,53.78410100000001,-1.4637763568241922,53.8074191601935
-1.7068080000000017,53.78410100000001,-1.6718318607684426,53.80727766130264
-1.7068080000000017,53.78410100000001,-1.562355692038059,53.803423726119846
-1.7068080000000017,53.78410100000001,-1.5242057843008678,53.80411435827618
-1.7068080000000017,53.78410100000001,-1.5086047779181055,53.804671650371866
-1.7068080000000017,53.78410100000001,-1.691131644795034,53.803185267593896
-1.7068080000000017,53.78410100000001,-1.6091220849454508,53.80000786088401
-1.7068080000000017,53.78410100000001,-1.6477046295165687,53.79977637890048
-1.7068080000000017,53.78410100000001,-1.4619284205201413,53.79755088458098
-1.7068080000000017,53.78410100000001,-1.5021045262260722,53.797067914042636
-1.7068080000000017,53.78410100000001,-1.5836976436556696,53.79634515264269
-1.7068080000000017,53.78410100000001,-1.4821451013273734,53.79424216154102
-1.7068080000000017,53.78410100000001,-1.4427105519067567,53.79511741829157
-1.7068080000000017,53.78410100000001,-1.5217041519276333,53.79309407376375
-1.7068080000000017,53.78410100000001,-1.6779110757346674,53.79267062423934
-1.7068080000000017,53.78410100000001,-1.6097632205393742,53.791471289395865
-1.7068080000000017,53.78410100000001,-1.6584802296426477,53.79088235875354
-1.7068080000000017,53.78410100000001,-1.6241961572994608,53.79352158958326
-1.7068080000000017,53.78410100000001,-1.5895414634974527,53.788662497993265
-1.7068080000000017,53.78410100000001,-1.5605520604704077,53.782762580015046
-1.7068080000000017,53.78410100000001,-1.6014943729996058,53.781467367008005
-1.7068080000000017,53.78410100000001,-1.5488551615467643,53.77955543429898
-1.7068080000000017,53.78410100000001,-1.5504301070632003,53.77416852444706
-1.7068080000000017,53.78410100000001,-1.4157925105261426,53.76898697469124
-1.7068080000000017,53.78410100000001,-1.5726462325966162,53.769422979702355
-1.7068080000000017,53.78410100000001,-1.5592146577948762,53.768430743066084
-1.7068080000000017,53.78410100000001,-1.5932233647108174,53.75951759743114
-1.7068080000000017,53.78410100000001,-1.6105940058093866,53.754236238820425
-1.7068080000000017,53.78410100000001,-1.654032144330543,53.75392893176808
-1.7068080000000017,53.78410100000001,-1.4795541369633345,53.75214021613965
-1.7068080000000017,53.78410100000001,-1.5333075123130457,53.75014117227949
-1.7068080000000017,53.78410100000001,-1.4926536199954838,53.75117168948037
-1.7068080000000017,53.78410100000001,-1.550454080767373,53.74487649815594
-1.7068080000000017,53.78410100000001,-1.5884485224930516,53.74520112779084
-1.7068080000000017,53.78410100000001,-1.601129868326952,53.74145090166238
-1.7068080000000017,53.78410100000001,-1.6020442483682813,53.73613288960229
-1.7068080000000017,53.78410100000001,-1.5474752849575368,53.72573867472225
-1.7068080000000017,53.78410100000001,-1.5726460575925936,53.72452725535956
-1.7068080000000017,53.78410100000001,-1.4902922661152427,53.71438203002526
-1.7068080000000017,53.78410100000001,-1.5254641041708101,53.70052295924845
-1.7068080000000017,53.78410100000001,-1.4943528447506993,53.68779411151287
-1.7068080000000017,53.78410100000001,-1.5135273550046306,53.6874332064137
-1.7068080000000017,53.78410100000001,-1.5834322424496523,53.688154270615
-1.7068080000000017,53.78410100000001,-1.5271714384268011,53.68464755996708
-1.7068080000000017,53.78410100000001,-1.5156068466031785,53.67113727950984
-1.7068080000000017,53.78410100000001,-1.4845883336462806,53.66771806508887
-1.7068080000000017,53.78410100000001,-1.5915376212389392,53.64698940409169
-1.7068080000000017,53.78410100000001,-1.529562751646763,53.64395854443584
-1.7068080000000017,53.78410100000001,-1.5843367282060261,53.83004342595882
-1.7068080000000017,53.78410100000001,-1.565316837145183,53.81662891244054
-1.7068080000000017,53.78410100000001,-1.5457747301062976,53.797834450922245
-1.7068080000000017,53.78410100000001,-1.5301656169639335,53.781694820565946
-1.3609790000000026,53.746624999999995,-1.3790560205441114,53.58092932379742
-1.3609790000000026,53.746624999999995,-1.6560999302195814,53.734673358163995
-1.3609790000000026,53.746624999999995,-1.6519126303690497,53.72223945142407
-1.3609790000000026,53.746624999999995,-1.6198381470527408,53.7146636732456
-1.3609790000000026,53.746624999999995,-1.641195011555475,53.711961051690594
-1.3609790000000026,53.746624999999995,-1.6338412767651158,53.70562003210462
-1.3609790000000026,53.746624999999995,-1.6117428235863867,53.70194657616674
-1.3609790000000026,53.746624999999995,-1.6381785620128435,53.696222513783226
-1.3609790000000026,53.746624999999995,-1.6254729800216416,53.66191205922254
-1.3609790000000026,53.746624999999995,-1.3517420778198432,53.89778120660033
-1.3609790000000026,53.746624999999995,-1.4421170783260207,53.8936863760822
-1.3609790000000026,53.746624999999995,-1.5250436363840483,53.85370467759273
-1.3609790000000026,53.746624999999995,-1.5868105466648028,53.852045173831705
-1.3609790000000026,53.746624999999995,-1.5508616931956505,53.8489773540254
-1.3609790000000026,53.746624999999995,-1.605999580691669,53.84662696544476
-1.3609790000000026,53.746624999999995,-1.5075861622901872,53.84509599220976
-1.3609790000000026,53.746624999999995,-1.4444811090292593,53.840407974061094
-1.3609790000000026,53.746624999999995,-1.5314153735034735,53.841254471339106
-1.3609790000000026,53.746624999999995,-1.5176342551458335,53.84098427346176
-1.3609790000000026,53.746624999999995,-1.5467928101828292,53.838661937788785
-1.3609790000000026,53.746624999999995,-1.4580645891242783,53.834735570355626
-1.3609790000000026,53.746624999999995,-1.3905857507331651,53.83027776856373
-1.3609790000000026,53.746624999999995,-1.563983060411029,53.83249689380536
-1.3609790000000026,53.746624999999995,-1.5167394954713045,53.82889171065591
-1.3609790000000026,53.746624999999995,-1.6119065758890514,53.82900310032216
-1.3609790000000026,53.746624999999995,-1.535629046582966,53.828489786808326
-1.3609790000000026,53.746624999999995,-1.466947880266253,53.82558937721796
-1.3609790000000026,53.746624999999995,-1.5009778223965966,53.823011988846986
-1.3609790000000026,53.746624999999995,-1.482377577201372,53.82106382420315
-1.3609790000000026,53.746624999999995,-1.5307218223913706,53.817568179915114
-1.3609790000000026,53.746624999999995,-1.5825621893705661,53.819000050013955
-1.3609790000000026,53.746624999999995,-1.595524461547236,53.816779441855346
-1.3609790000000026,53.746624999999995,-1.6205091207809912,53.81681600123649
-1.3609790000000026,53.746624999999995,-1.5018723257839226,53.815438666325335
-1.3609790000000026,53.746624999999995,-1.5193194579324456,53.81581532298154
-1.3609790000000026,53.746624999999995,-1.4660534079237622,53.81346036057874
-1.3609790000000026,53.746624999999995,-1.639862368373962,53.81491592480923
-1.3609790000000026,53.746624999999995,-1.5118648673076498,53.8116237694616
-1.3609790000000026,53.746624999999995,-1.5714318390775976,53.811231130422236
-1.3609790000000026,53.746624999999995,-1.5464685593580167,53.8095305199646
-1.3609790000000026,53.746624999999995,-1.5817545353841027,53.81009010877704
-1.3609790000000026,53.746624999999995,-1.4437620098390715,53.80860456705195
-1.3609790000000026,53.746624999999995,-1.6339298108835676,53.8089839442774
-1.3609790000000026,53.746624999999995,-1.6157349466546305,53.8090352204192
-1.3609790000000026,53.746624999999995,-1.4923648884525034,53.80783085913679
-1.3609790000000026,53.746624999999995,-1.4637763568241922,53.8074191601935
-1.3609790000000026,53.746624999999995,-1.562355692038059,53.803423726119846
-1.3609790000000026,53.746624999999995,-1.5242057843008678,53.80411435827618
-1.3609790000000026,53.746624999999995,-1.5086047779181055,53.804671650371866
-1.3609790000000026,53.746624999999995,-1.6091220849454508,53.80000786088401
-1.3609790000000026,53.746624999999995,-1.6477046295165687,53.79977637890048
-1.3609790000000026,53.746624999999995,-1.4619284205201413,53.79755088458098
-1.3609790000000026,53.746624999999995,-1.5021045262260722,53.797067914042636
-1.3609790000000026,53.746624999999995,-1.5836976436556696,53.79634515264269
-1.3609790000000026,53.746624999999995,-1.4427105519067567,53.79511741829157
-1.3609790000000026,53.746624999999995,-1.3877572474758213,53.792863422864386
-1.3609790000000026,53.746624999999995,-1.5217041519276333,53.79309407376375
-1.3609790000000026,53.746624999999995,-1.3717375048292144,53.79011117843725
-1.3609790000000026,53.746624999999995,-1.6097632205393742,53.791471289395865
-1.3609790000000026,53.746624999999995,-1.5895414634974527,53.788662497993265
-1.3609790000000026,53.746624999999995,-1.5605520604704077,53.782762580015046
-1.3609790000000026,53.746624999999995,-1.6014943729996058,53.781467367008005
-1.3609790000000026,53.746624999999995,-1.5488551615467643,53.77955543429898
-1.3609790000000026,53.746624999999995,-1.5504301070632003,53.77416852444706
-1.3609790000000026,53.746624999999995,-1.4157925105261426,53.76898697469124
-1.3609790000000026,53.746624999999995,-1.360547613337854,53.768318957049075
-1.3609790000000026,53.746624999999995,-1.3754854740055893,53.769736818752996
-1.3609790000000026,53.746624999999995,-1.5726462325966162,53.769422979702355
-1.3609790000000026,53.746624999999995,-1.5592146577948762,53.768430743066084
-1.3609790000000026,53.746624999999995,-1.5302603322838764,53.76639764096742
-1.3609790000000026,53.746624999999995,-1.5932233647108174,53.75951759743114
-1.3609790000000026,53.746624999999995,-1.5245401980258417,53.75705455027785
-1.3609790000000026,53.746624999999995,-1.6105940058093866,53.754236238820425
-1.3609790000000026,53.746624999999995,-1.654032144330543,53.75392893176808
-1.3609790000000026,53.746624999999995,-1.4520324581233486,53.75419280943891
-1.3609790000000026,53.746624999999995,-1.4795541369633345,53.75214021613965
-1.3609790000000026,53.746624999999995,-1.5333075123130457,53.75014117227949
-1.3609790000000026,53.746624999999995,-1.4926536199954838,53.75117168948037
-1.3609790000000026,53.746624999999995,-1.550454080767373,53.74487649815594
-1.3609790000000026,53.746624999999995,-1.5884485224930516,53.74520112779084
-1.3609790000000026,53.746624999999995,-1.3945297108433004,53.74099201598169
-1.3609790000000026,53.746624999999995,-1.601129868326952,53.74145090166238
-1.3609790000000026,53.746624999999995,-1.5200402261010346,53.735321497534
-1.3609790000000026,53.746624999999995,-1.6020442483682813,53.73613288960229
-1.3609790000000026,53.746624999999995,-1.5474752849575368,53.72573867472225
-1.3609790000000026,53.746624999999995,-1.308274301118479,53.72725921562501
-1.3609790000000026,53.746624999999995,-1.3507775354497313,53.723029814922604
-1.3609790000000026,53.746624999999995,-1.320258225692136,53.72097314114002
-1.3609790000000026,53.746624999999995,-1.3665078764164864,53.71801776568772
-1.3609790000000026,53.746624999999995,-1.3373763138469212,53.71750971858222
-1.3609790000000026,53.746624999999995,-1.4902922661152427,53.71438203002526
-1.3609790000000026,53.746624999999995,-1.4755125812740792,53.712466677456824
-1.3609790000000026,53.746624999999995,-1.5046725405356118,53.71041568689494
-1.3609790000000026,53.746624999999995,-1.4293588773636097,53.708229871782166
-1.3609790000000026,53.746624999999995,-1.2402920992677733,53.706471778483554
-1.3609790000000026,53.746624999999995,-1.2656938331749406,53.706647788022494
-1.3609790000000026,53.746624999999995,-1.2963256431524963,53.702040699750164
-1.3609790000000026,53.746624999999995,-1.406087447478197,53.69976723095047
-1.3609790000000026,53.746624999999995,-1.5254641041708101,53.70052295924845
-1.3609790000000026,53.746624999999995,-1.3129469131181726,53.69249297282106
-1.3609790000000026,53.746624999999995,-1.4187851402519427,53.69279135564397
-1.3609790000000026,53.746624999999995,-1.4943528447506993,53.68779411151287
-1.3609790000000026,53.746624999999995,-1.2968471808991358,53.687123554522586
-1.3609790000000026,53.746624999999995,-1.5135273550046306,53.6874332064137
-1.3609790000000026,53.746624999999995,-1.4798686856525318,53.68721071819717
-1.3609790000000026,53.746624999999995,-1.5834322424496523,53.688154270615
-1.3609790000000026,53.746624999999995,-1.5271714384268011,53.68464755996708
-1.3609790000000026,53.746624999999995,-1.3143647583828812,53.681688445326415
-1.3609790000000026,53.746624999999995,-1.384216324818884,53.68519479464892
-1.3609790000000026,53.746624999999995,-1.5810862977893287,53.6773513996343
-1.3609790000000026,53.746624999999995,-1.5323711637919857,53.67450233257868
-1.3609790000000026,53.746624999999995,-1.3560857960672679,53.674081496411524
-1.3609790000000026,53.746624999999995,-1.5156068466031785,53.67113727950984
-1.3609790000000026,53.746624999999995,-1.56476044713104,53.66915917860506
-1.3609790000000026,53.746624999999995,-1.4845883336462806,53.66771806508887
-1.3609790000000026,53.746624999999995,-1.4267462301986624,53.65736132164809
-1.3609790000000026,53.746624999999995,-1.4854826040271145,53.65269424976359
-1.3609790000000026,53.746624999999995,-1.3330034853966855,53.644176836350944
-1.3609790000000026,53.746624999999995,-1.5915376212389392,53.64698940409169
-1.3609790000000026,53.746624999999995,-1.529562751646763,53.64395854443584
-1.3609790000000026,53.746624999999995,-1.5139441451504156,53.6393664470595
-1.3609790000000026,53.746624999999995,-1.3747398372238477,53.62765580604293
-1.3609790000000026,53.746624999999995,-1.2754372848768871,53.616445454344756
-1.3609790000000026,53.746624999999995,-1.3523631885868737,53.61069276339949
-1.3609790000000026,53.746624999999995,-1.3003569911643982,53.59680094003842
-1.3609790000000026,53.746624999999995,-1.28790336012396,53.59251208823781
-1.3609790000000026,53.746624999999995,-1.2677248149360947,53.88280140117559
-1.3609790000000026,53.746624999999995,-1.1882966885124513,53.83966950413361
-1.3609790000000026,53.746624999999995,-1.250510787105797,53.792984532588775
-1.3609790000000026,53.746624999999995,-1.0674817748280565,53.78336166135739
-1.3609790000000026,53.746624999999995,-1.0839322901612114,53.77854470115356
-1.3609790000000026,53.746624999999995,-1.0908963945048769,53.768063304058884
-1.3609790000000026,53.746624999999995,-1.2363012075756146,53.74954496371299
-1.3609790000000026,53.746624999999995,-1.1531658961084215,53.702859557163904
-1.3609790000000026,53.746624999999995,-1.5843367282060261,53.83004342595882
-1.3609790000000026,53.746624999999995,-1.565316837145183,53.81662891244054
-1.3609790000000026,53.746624999999995,-1.5457747301062976,53.797834450922245
-1.3609790000000026,53.746624999999995,-1.5301656169639335,53.781694820565946
